date,workerid,amount
Thu Feb 14 08:32:39 PST 2019,A3HZFB2JLF3JMY,0.5
Thu Feb 14 09:13:51 PST 2019,AQIIBZZ0OT9R7,0.5
Thu Feb 14 10:16:34 PST 2019,A3P52OAV2YVD40,0.5
Thu Feb 14 12:16:55 PST 2019,A1HJ0H8F7B9B2Z,0.5
Thu Feb 14 19:56:39 PST 2019,ACU8RTAZQU1GP,0.5
Thu Feb 14 22:40:39 PST 2019,A2Q4ILF5IEPAE3,0.5
Fri Feb 15 02:19:12 PST 2019,A3FUQIL43AOA9H,0.5
Fri Feb 15 07:26:00 PST 2019,A18HC62T1SROBJ,0.5
Sat Feb 16 00:01:36 PST 2019,A27439OPG2SQ7L,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
